num_replicates,ci_width_delta
285,0.011363636363636423
286,0.015151515151515124
287,0.015151515151515124
288,0.011363636363636367
289,0.015151515151515138
290,0.01515151515151518
291,0.011363636363636395
292,0.01893939393939384
293,0.015151515151515124
294,0.011363636363636381
295,0.01515151515151511
296,0.015151515151515152
297,0.011363636363636367
298,0.015151515151515166
299,0.011363636363636381
300,0.011363636363636381
301,0.011363636363636381
302,0.015151515151515138
303,0.018939393939393895
304,0.011363636363636395
305,0.015151515151515138
306,0.015151515151515124
307,0.015151515151515096
308,0.018939393939393964
309,0.015151515151515096
310,0.015151515151515152
311,0.011363636363636395
312,0.011363636363636381
313,0.011363636363636381
314,0.015151515151515138
315,0.015151515151515152
316,0.015151515151515152
317,0.015151515151515124
318,0.011363636363636395
319,0.015151515151515152
320,0.011363636363636381
321,0.011363636363636367
322,0.015151515151515096
323,0.011363636363636367
324,0.015151515151515138
325,0.011363636363636367
326,0.01515151515151511
327,0.015151515151515124
328,0.011363636363636423
329,0.01515151515151511
330,0.011363636363636367
331,0.011363636363636395
332,0.015151515151515124
333,0.01515151515151511
334,0.011363636363636381
335,0.015151515151515138
336,0.011363636363636395
337,0.011363636363636367
338,0.015151515151515152
339,0.01515151515151511
340,0.015151515151515069
341,0.011363636363636367
342,0.015151515151515124
343,0.015151515151515096
344,0.01515151515151511
345,0.01515151515151511
346,0.015151515151515138
347,0.01515151515151511
348,0.015151515151515152
349,0.01515151515151511
350,0.011363636363636395
351,0.011363636363636423
352,0.01515151515151511
353,0.015151515151515124
354,0.015151515151515138
355,0.01515151515151518
356,0.011363636363636381
357,0.011363636363636395
358,0.011363636363636367
359,0.015151515151515138
360,0.015151515151515096
361,0.015151515151515124
362,0.011363636363636395
363,0.011363636363636437
364,0.01515151515151511
365,0.011363636363636381
366,0.011363636363636354
367,0.015151515151515124
368,0.011363636363636367
369,0.015151515151515096
370,0.011363636363636381
371,0.011363636363636381
372,0.011363636363636409
373,0.011363636363636381
374,0.015151515151515138
375,0.011363636363636367
376,0.015151515151515083
377,0.011363636363636367
378,0.011363636363636367
379,0.0075757575757576245
380,0.011363636363636367
381,0.011363636363636367
382,0.011363636363636367
383,0.01136363636363627
384,0.01136363636363634
385,0.015151515151515055
386,0.015151515151515096
387,0.015151515151515069
388,0.015151515151515069
389,0.015151515151515096
390,0.011363636363636354
391,0.011363636363636423
392,0.011363636363636409
393,0.011363636363636409
394,0.01136363636363634
395,0.011363636363636367
396,0.011363636363636354
397,0.01515151515151511
398,0.015151515151515152
399,0.011363636363636395
400,0.015151515151515083
401,0.011363636363636354
402,0.011363636363636381
403,0.011363636363636367
404,0.015151515151515166
405,0.011363636363636354
406,0.011363636363636354
407,0.011363636363636381
408,0.01515151515151511
409,0.011363636363636381
410,0.011363636363636367
411,0.01515151515151511
412,0.015151515151515096
413,0.011363636363636354
414,0.011363636363636381
415,0.011363636363636381
416,0.011363636363636423
417,0.011363636363636354
418,0.011363636363636395
419,0.011363636363636354
420,0.011363636363636381
421,0.011363636363636354
422,0.01515151515151511
423,0.015151515151515096
424,0.011363636363636354
425,0.011363636363636354
426,0.011363636363636409
